YEAR,MO,DY,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,LAT,LON
1982,2,28,4.12,0.11,3.26,-263.56,9.69,0.1,4.09,58.44,1.88,72.38,2.14,5.82,0.38,5.43,2.07,5.2,0.58,4.62,27.91,85.74
1982,3,1,3.49,0.05,2.9,-262.65,8.94,-1.56,4.39,65.56,2.53,72.32,2.04,4.79,0.12,4.66,2.19,4.38,0.21,4.17,27.91,85.74
1982,3,2,1.14,-2.52,-0.85,-264.61,5.08,-3.46,3.54,63.19,1.63,72.36,1.3,3.09,0.2,2.88,1.48,3.02,0.37,2.64,27.91,85.74
1982,3,3,0.38,-3.46,-0.38,-261.32,7.56,-4.27,3.42,65.06,0.72,72.29,2.02,6.16,0.06,6.1,1.95,5.34,0.09,5.24,27.91,85.74
1982,3,4,0.63,-3.5,0.7,-255.59,8.83,-8.74,3.23,62.56,0.01,72.06,2.98,5.66,0.1,5.56,2.94,4.72,0.23,4.48,27.91,85.74
1982,3,5,1.87,-0.04,2.79,-263.99,7.53,-1.63,4.76,79.31,5.62,72.03,2.07,5.78,0.2,5.58,1.77,4.96,0.26,4.7,27.91,85.74
1982,3,6,1.25,-1.12,2.19,-262.77,7.28,-3.09,4.39,79.31,0.29,72.01,2.49,6.2,0.23,5.97,2.36,5.49,0.34,5.15,27.91,85.74
1982,3,7,0.9,-2.08,2.02,-264.2,6.25,-2.7,3.91,71.44,0.01,72.09,2.6,4.96,1.09,3.87,2.75,4.52,1.24,3.27,27.91,85.74
1982,3,8,2.65,-3.54,0.44,-261.63,9.33,-2.19,2.62,43.81,0,72.22,2.27,5.48,0.48,5.01,2.35,4.88,0.63,4.26,27.91,85.74
1982,3,9,2.33,-3.27,0.51,-259.91,9.83,-3.42,2.81,47.25,0,72.3,2.41,5.72,0.25,5.47,2.39,4.99,0.29,4.7,27.91,85.74
1982,3,10,2.42,-2.67,1.04,-261.34,9.37,-2.45,2.99,49.19,0,72.37,2.2,5.25,0.25,4.99,2.12,4.64,0.3,4.34,27.91,85.74
1982,3,11,1.86,-3.3,0.08,-261.06,8.65,-3.42,2.93,49.81,0,72.43,2.57,5.46,0.24,5.22,2.5,4.76,0.34,4.42,27.91,85.74
1982,3,12,1.48,-4.13,0.53,-257.06,9.69,-6.41,2.75,49.5,0,72.37,2.97,5.3,0.78,4.52,2.91,4.36,0.91,3.45,27.91,85.74
1982,3,13,2.67,-3.67,1.47,-256.02,11.61,-5.52,2.69,44.62,0,72.26,3.03,4.78,1.27,3.52,3.11,4.22,1.58,2.64,27.91,85.74
1982,3,14,4.3,-2.35,3.3,-254.99,12.99,-5.17,2.87,41.5,0,72.37,2.98,5.32,0.53,4.79,3.05,5.09,0.66,4.42,27.91,85.74
1982,3,15,6.19,1.29,5.43,-261.36,13.21,1.42,4.09,51.81,0,72.26,2.35,5.63,0.33,5.31,2.16,4.57,0.4,4.17,27.91,85.74
1982,3,16,5.55,1.39,4.89,-263.16,11.45,1.46,4.46,58.12,0,72.19,2.71,6.39,0.41,5.98,2.62,5.53,0.4,5.13,27.91,85.74
1982,3,17,3.34,0.23,3.7,-262.18,10.41,-0.56,4.46,68.81,0.31,72.22,1.64,4.87,0.29,4.58,1.59,4.05,0.23,3.82,27.91,85.74
1982,3,18,5.33,1.15,5.33,-261.26,12.23,0.33,4.39,58.88,0.06,72.28,2.6,5.54,0.3,5.24,2.58,4.73,0.33,4.4,27.91,85.74
1982,3,19,4.62,0.83,4.4,-260.03,11.8,-1.33,4.46,63.62,0.94,72.28,2.7,6.23,0.73,5.5,2.65,5.46,0.89,4.56,27.91,85.74
1982,3,20,6.4,-0.5,4.76,-255.33,15.76,-2.05,3.3,42.25,0,72.38,2.79,5.15,0.04,5.1,2.78,4.12,0.04,4.08,27.91,85.74
1982,3,21,7.2,0.96,5.61,-259.36,15.1,1.31,3.72,44.12,0,72.47,2.75,5.34,0.3,5.05,2.6,4.17,0.31,3.86,27.91,85.74
1982,3,22,8.13,2.17,6.88,-261.15,15.05,3.05,4.15,45.5,0,72.43,2.55,5.84,0.41,5.43,2.45,4.94,0.53,4.41,27.91,85.74
1982,3,23,7.54,2.69,7.33,-259.18,14.94,0.98,4.64,53.75,0.01,72.49,3.2,6.49,0.44,6.05,3.32,6.09,0.68,5.41,27.91,85.74
1982,3,24,7.29,2.8,7.35,-260.65,14.44,1.94,4.88,57.69,2.8,72.51,2.84,6.98,0.44,6.54,2.74,6.15,0.57,5.58,27.91,85.74
1982,3,25,5.49,1.67,6.11,-264.52,10.15,1.52,4.76,60.69,0.11,72.41,2.4,5.55,0.51,5.05,2.21,4.79,0.55,4.24,27.91,85.74
1982,3,26,4.93,-0.82,5.66,-260.88,11.62,-0.64,3.48,48.31,0.03,72.26,2.77,6.21,0.45,5.77,2.66,5.41,0.61,4.8,27.91,85.74
1982,3,27,5.61,0.25,5.83,-258.63,13.48,-1.05,3.78,51.38,0,72.31,2.95,5.93,0.54,5.39,2.8,4.75,0.62,4.13,27.91,85.74
1982,3,28,7.29,1.72,6.85,-259.83,14.56,1.24,4.03,47.81,0,72.41,2.71,6.45,0.5,5.95,2.43,4.98,0.57,4.41,27.91,85.74
1982,3,29,8.54,3.52,8.55,-259.6,15.93,2.37,4.82,52.25,0,72.5,2.8,6.3,0.14,6.16,2.49,4.8,0.18,4.62,27.91,85.74
1982,3,30,9.05,5.06,9.25,-262.24,15.33,4.41,5.98,61,0.01,72.4,2.7,5.98,0.8,5.18,2.38,4.51,0.84,3.66,27.91,85.74
1982,3,31,9.41,5.33,9.9,-259.59,16.85,3.29,6.1,62.44,0.03,71.97,3.05,7.03,0.71,6.32,3,5.8,1.05,4.75,27.91,85.74
1982,4,1,10.15,4.48,10.4,-259.87,17.35,4.07,5,49.44,0.03,71.79,2.82,6.23,0.9,5.34,2.7,5.09,1.09,4,27.91,85.74
1982,4,2,9.19,2.56,9.8,-257.96,16.92,1.73,3.97,43.38,0,71.91,3.02,6.42,0.89,5.53,2.98,5.58,1,4.58,27.91,85.74
1982,4,3,11.06,3.51,10.43,-260.38,18.44,5.68,3.97,36.5,0,72.17,2.7,5.98,0.54,5.45,2.35,4.42,0.27,4.16,27.91,85.74
1982,4,4,10.42,3.65,10.62,-260.61,17.54,5.01,4.27,41.25,0,72.38,2.84,6.16,0.91,5.24,2.66,4.97,1.12,3.85,27.91,85.74
1982,4,5,10.43,3.08,10.85,-259.17,17.44,3.46,3.97,39.12,0,72.53,2.86,6.32,0.15,6.17,2.78,5.66,0.29,5.37,27.91,85.74
1982,4,6,9.6,2.98,9.38,-262.1,15.18,4.13,4.09,41.56,0,72.8,2.34,5.23,0.34,4.88,2.38,4.9,0.41,4.48,27.91,85.74
1982,4,7,9.53,3.1,10.32,-258.85,17.01,2.71,4.21,43.12,0.02,72.76,3.32,6.62,1.38,5.24,3.56,6.21,1.87,4.34,27.91,85.74
1982,4,8,8.34,2.62,9.04,-261.99,14.5,3.34,4.27,47.25,0.01,72.44,2.98,6.43,0.64,5.79,2.81,5.4,0.78,4.61,27.91,85.74
1982,4,9,9.54,1.73,9.53,-259.17,17.15,3.18,3.54,36,0,72.45,2.76,6.31,0.17,6.14,2.49,4.94,0.22,4.73,27.91,85.74
1982,4,10,8.75,3.16,9.62,-260.86,15.44,3.15,4.46,47.88,0,72.56,3.12,6.83,0.45,6.38,2.85,5.84,0.52,5.31,27.91,85.74
1982,4,11,8.88,3.26,9.95,-260.61,15.63,3.09,4.52,47.94,0,72.52,3.04,6.55,0.45,6.11,2.9,5.75,0.54,5.21,27.91,85.74
1982,4,12,8.14,2.7,9.28,-259.88,14.73,1.45,4.33,49.25,0.12,72.45,2.88,6.44,0.53,5.9,2.7,5.48,0.6,4.87,27.91,85.74
1982,4,13,8.48,2.85,9.77,-261.05,14.88,2.78,4.33,47.56,0.01,72.37,3.34,6.75,0.65,6.1,3.23,5.86,0.62,5.24,27.91,85.74
1982,4,14,8.49,4.38,9.59,-264.49,13.31,4.65,5.49,58.62,0.29,72.36,2.98,6.03,0.26,5.77,2.88,5.33,0.39,4.94,27.91,85.74
1982,4,15,9.4,4.27,10.51,-260.18,16.08,3.11,5.07,52.81,0.06,72.26,2.99,6.48,0.52,5.97,2.91,5.39,0.61,4.78,27.91,85.74
1982,4,16,9.55,4.51,10.74,-260.51,15.9,3.26,5.25,53.12,0.79,72.31,3.06,6.34,0.28,6.06,2.93,5.57,0.26,5.31,27.91,85.74
1982,4,17,9.49,4.9,11.19,-258.92,16.48,2.24,5.8,60.75,4.68,72.22,3.6,7.09,0.81,6.28,3.7,6.07,0.91,5.16,27.91,85.74
1982,4,18,8.86,5.31,10.78,-262.49,14.58,3.92,6.29,66.25,1.49,72.21,2.67,5.52,0.16,5.38,2.39,4.3,0.16,4.13,27.91,85.74
1982,4,19,6.88,3.09,8.81,-260.19,13.83,0.87,5.43,67.5,3.48,72.14,2.85,6.49,0.45,6.05,2.59,5.12,0.59,4.54,27.91,85.74
1982,4,20,7.64,4.35,9.54,-262.24,13.4,2.49,5.92,67.5,0.06,72.19,3.2,6.38,0.19,6.18,3.02,5.32,0.17,5.14,27.91,85.74
1982,4,21,8.82,5.18,10.52,-262.01,14.4,3.26,6.1,65.31,0.05,72.32,2.98,6.11,0.84,5.27,2.91,5.02,1.19,3.83,27.91,85.74
1982,4,22,10.34,5.22,11.6,-260.13,16.85,3.83,5.49,53.19,0.23,72.3,3.12,6.51,0.84,5.67,2.86,5.02,0.47,4.55,27.91,85.74
1982,4,23,10.62,5.77,11.87,-261.85,16.44,5.13,5.74,53.81,0.97,72.3,2.9,6.43,0.02,6.41,2.69,5.61,0.11,5.5,27.91,85.74
1982,4,24,10.38,5.64,12,-259.9,16.73,3.48,5.8,55,0.1,72.24,3.05,7.04,0.22,6.82,2.88,6.26,0.15,6.12,27.91,85.74
1982,4,25,10.43,6.44,12.39,-262.16,16.13,5.15,6.47,62.25,1.04,72.22,3.7,7.41,0.49,6.92,3.76,6.83,0.66,6.16,27.91,85.74
1982,4,26,10.05,5.3,12,-260.3,16.1,3.25,5.68,56.62,1.16,72.29,2.99,6.41,0.2,6.21,2.97,5.68,0.25,5.43,27.91,85.74
1982,4,27,9.73,5.09,11.72,-258.86,16.4,2.12,5.68,57.94,0.56,72.31,3.18,6.93,0.27,6.67,3.09,6.06,0.3,5.77,27.91,85.74
1982,4,28,10.58,5.89,12.07,-259.92,17.12,3.89,5.92,57.19,0.51,72.31,3.01,7.06,0.24,6.82,2.8,6.05,0.34,5.71,27.91,85.74
1982,4,29,9.51,3.99,10.9,-260.88,15.51,3.25,4.82,49.31,0,72.29,3.55,8.66,0.22,8.44,3.47,8.04,0.23,7.8,27.91,85.74
1982,4,30,10.53,4.27,11.46,-260.26,17.33,4.44,4.7,44.31,0,72.25,2.98,6.3,0.47,5.83,2.73,5.13,0.59,4.55,27.91,85.74
1982,5,1,12.4,5.94,13.3,-258.55,20.01,5.41,5.19,44.38,0,72.43,2.86,6.72,0.36,6.36,2.58,5.27,0.48,4.8,27.91,85.74
1982,5,2,12.55,6.86,14.02,-261.07,18.93,6.85,5.86,48.75,0.02,72.48,2.92,6.74,0.45,6.29,2.64,5.36,0.5,4.86,27.91,85.74
1982,5,3,12.47,7.11,14.23,-260.7,18.73,6.28,6.1,51.19,0.32,72.35,2.98,6.93,0.25,6.68,2.74,5.93,0.38,5.55,27.91,85.74
1982,5,4,12.52,6.62,14.06,-260.47,19.15,6.48,5.68,48.06,0.91,72.17,2.83,5.88,0.42,5.45,2.55,4.49,0.53,3.95,27.91,85.74
